gene_id,alpha,f,mu,theta
LOC105452488,NA,0.0676841830365,7.16563174588e-14,0.00980368363749
LOC105452489,0.539240694528,0.0666368126284,0.00262175201364,0.0105648186668
LOC105452490,0.0502926495694,0.226994556777,0.0156529807485,0.0071673217343
LOC105452491,0.735632140575,0.225187909511,3.20742811079e-13,0.0134538116372
LOC105452492,0.72222226409,0.0423825419866,0.00173352309546,0.00612926132648
LOC105452493,0.176470013026,0.0389354775011,0.0082344723482,0.00649177080619
LOC105452494,0.819749197885,0.0662465190648,2.04181528123e-13,0.00494714285386
LOC105452495,NA,0.0527740976017,0.0194190116557,0.0098925919627
LOC105452496,NA,1.01256155201e-13,0.00388764459243,0.00585807713342
LOC105452497,0.270832725423,0.139427313312,0.0175515393058,0.00871142201724
LOC105452498,NA,0.148186448403,0.00374295074886,0.00337652523544
LOC105452499,-2.06249955108,0.317159845397,0.00228628590598,0.00958520711418
LOC105452500,NA,0.303751910772,6.12093689657e-14,0.00806555923314
LOC105452501,NA,0.0891956279591,0.0027529275354,0.00900108770059
LOC105452503,NA,4.64892759124e-15,0.0161436064117,0.00197420357689
LOC105452504,-3.08568276038,0.572409706855,4.08702199897e-15,0.00637177338686
LOC105452505,0.300000169759,0.0360027647732,0.0336460088564,0.0133395706371
LOC105452506,NA,0.225206506496,3.18347205272e-14,0.00623691575815
LOC105452507,-0.40000188866,0.179178755827,0.00612208188472,0.00612346353123
LOC105452508,NA,0.118803152712,3.92409712385e-13,0.0124127254236
LOC105452510,0.151518935607,0.403462752631,0.0243988728449,0.00462340331431
LOC105452512,-0.607145884785,0.332784938685,0.0129876314631,0.00968098405098
LOC105452513,0.0857146338629,0.0728390079049,0.0124937176939,0.00636465171502
LOC105452514,0.729623852389,0.625949558436,1.85800753644e-15,0.00752349692181
LOC105452515,-0.741937956766,0.233883922336,0.00463835464944,0.00399463813311
LOC105452516,NA,0.0916867447991,0.00273974265245,0.0135447827912
LOC105452518,0.785714184768,0.0477001611985,0.0330433150521,0.0246305781093
LOC105452519,NA,0.262052384196,9.60028602246e-14,0.00672865398806
LOC105452520,0.487179275632,0.136247135932,0.00748563883238,0.00917658647812
LOC105452521,0.0714305885983,0.34688242559,0.00464149279154,0.00644538591264
LOC105452523,NA,0.0356341615823,0.0027512291746,0.00899550549799
LOC105452524,NA,2.9148691332e-12,1.05236654511e-13,0.00480993669172
LOC105452525,-1.28571648971,0.219627842295,0.00950501051268,0.0048421078491
LOC105452526,NA,0.0599742747516,1.15981190291e-13,0.0198603970884
LOC105452527,0.760000191234,0.347664098231,0.0150447339967,0.012359392218
LOC105452528,NA,0.0702840636487,0.0131526881303,0.0118650372984
LOC105452529,NA,0.152752254385,0.00661552742306,0.00713436097493
LOC105452530,-0.499986793922,0.44062146301,0.044037163704,0.00733680297957
LOC105452531,0.117647216516,0.0696523456895,0.00839309630188,0.0110919030933
LOC105452532,NA,4.31366554014e-14,1.75092037032e-13,0.016885510123
LOC105452533,NA,0.0673867552337,3.41280604745e-14,0.00763561755403
LOC105452534,0.500002384599,0.169790104689,0.00505839108787,0.00895657685841
LOC105452535,NA,0.487004212294,3.0014956322e-14,0.00635907082815
LOC105452538,0.759665430011,0.105466450099,3.36997097491e-15,0.00644881711722
LOC105452539,NA,0.0460661381941,5.26677187483e-14,0.00738214488842
LOC105452540,-2.00000094943,0.21283813603,0.0615845805273,0.00364896611252
LOC105452541,-0.397852043086,0.135173032025,0.00911979046689,0.00700730699682
LOC105452542,NA,0.126083228073,0.0173977248246,0.00520276433004
LOC105452543,-0.200009944961,0.427399510755,0.0134535795037,0.0110521263037
LOC105452544,-0.418066290443,0.16293843316,0.00256256559518,0.00551984224383
LOC105452545,-0.19298300377,0.326777201346,0.00974457321263,0.00744513553657
LOC105452548,0.819749168961,0.0593893818914,4.99811415988e-13,0.00922353874418
LOC105452549,0.607142364507,0.168237004305,0.00443855013805,0.00616353087767
LOC105452550,NA,1.93809874288e-13,0.0134088439257,0.00999501693715
LOC105452551,0.340658763554,0.167832321725,0.00754755612889,0.0127351088819
LOC105452552,0.730770176535,0.187418216427,0.012058459565,0.0147824064705
LOC105452553,-0.0632923510748,0.098212232664,0.00148977842334,0.0107929423389
LOC105452554,0.505000396966,0.305318506041,0.0130269773425,0.0121489555524
LOC105452555,NA,0.0565399635546,0.00158705827766,0.00967045563833
LOC105452556,-0.321838410457,0.225534701237,5.71479236661e-15,0.00578742654379
LOC105452558,-0.607141915261,0.0821726342702,0.00917889637486,0.00890425936489
LOC105452559,NA,0.0915428905674,1.62197261018e-14,0.0174795980563
LOC105452561,0.879833282843,0.0347526741228,8.27855789223e-15,0.00558530467702
LOC105452562,0.800000479664,0.0273529838865,0.00331407732091,0.00954320790554
LOC105452563,0.454546441707,0.107274037486,0.009192780122,0.00867988629992
LOC105452564,0.687499516555,0.252523927935,9.82097193944e-5,0.00467166374385
LOC105452565,-6.71427541039,0.347567410611,0.00452078627795,0.00627774913605
LOC105452566,0.74999987594,0.0509900568423,0.00378154673327,0.00669568404587
LOC105452567,0.499999369422,0.0358757261567,0.00681537510347,0.0120674662706
LOC105452568,0.519330301991,0.285411746869,6.28008813718e-15,0.00282202208081
LOC105452569,-0.206899343068,0.0663131424571,0.0143715084334,0.00911161687812
LOC105452570,NA,0.0118715216956,4.54858775779e-13,0.00775199246577
LOC105452571,0.333334457961,0.127744353105,0.00239191134191,0.00538793322812
LOC105452572,0.799999892449,0.180587187143,0.00949580612754,0.00574712931788
LOC105452573,-0.201673704905,0.0933101174369,5.5345480825e-15,0.00747926752343
LOC105452574,-0.764707367453,0.607689830048,0.00669947790421,0.00661632933352
LOC105452575,NA,0.201692620837,0.0122438575532,0.00473757121489
LOC105452576,NA,0.855266672131,7.29008873659e-14,0.00953050138948
LOC105452577,0.423076897087,0.17364538847,0.00771968042199,0.00671071889841
LOC105452578,0.874126141326,0.25183080946,0.00157678677711,0.010762928627
LOC105452579,NA,5.04657741786e-13,0.00464524281724,0.00500960335606
LOC105452580,NA,0.0584239843259,4.29922378376e-14,0.0118398330486
LOC105452581,0.39999748086,0.20209290222,0.0596195425807,0.010708912773
LOC105452582,-2.37499240816,0.443193892645,0.00565769612153,0.00510383898185
LOC105452583,0.588235151758,0.182906341083,0.00975820003152,0.00769300950844
LOC105452584,1,4.72532265465e-14,4.66473281316e-14,0.0103924113997
LOC105452585,-0.097561621925,0.0542495085348,0.00142100751203,0.0124805245862
LOC105452586,-1.76384678237,0.410812967298,9.86673520674e-14,0.00977257215121
LOC105452587,NA,0.108079836109,3.98896052408e-14,0.00407729732468
LOC105452588,NA,0.0792421895376,2.42664303395e-14,0.00916480947548
LOC105452589,-1.38759454999,0.268275619226,0.00504422570233,0.00854863640316
LOC105452590,0.778946955504,0.1114164575,0.0167461408133,0.0155070323711
LOC105452591,NA,0.1159906367,9.59723647565e-14,0.00886770305278
LOC105452592,0.568965375733,0.0616321446941,0.00273986490118,0.0120554641182
LOC105452593,NA,0.885270775116,2.78812998438e-14,0.00918912848703
LOC105452594,NA,0.095442553266,1.37740625713e-15,0.0126917130688
LOC105452595,NA,0.999999999979,9.69284344002e-15,0.0105356224891
LOC105452596,NA,0.234051034821,3.49268316632e-14,0.0131606504298
LOC105452597,-0.263157738531,0.120392147714,0.00548506563321,0.0139547055106
LOC105452598,0.533331965024,0.348485510026,0.00926811186107,0.00999499551039
LOC105452599,-0.333323142746,0.83312887613,0.0149971487761,0.00391852744008
LOC105452600,-1.72999984103,0.196869531543,0.0158973697033,0.00507696704798
LOC105452601,NA,0.0260760281282,8.85444832132e-16,0.0122217730944
LOC105452603,0.7931036325,0.10287641053,0.00304989826175,0.00808408029952
LOC105452604,0.699581692872,0.113192691254,3.35948309385e-12,0.0137782911246
LOC105452605,0.238090301399,0.397123452433,0.00466645167015,0.00647996136235
LOC105452606,0.571428491399,0.403669889542,0.0040807737622900004,0.0139324279885
LOC105452607,0.640211691691,0.329630734541,0.00454769448284,0.0148693687693
LOC105452608,-0.0774766239378,0.999999999984,0.0132235303024,0.00572511110181
LOC105452610,0.245097958307,0.17620022033,0.00276233352713,0.0152658064678
LOC105452611,-0.495427212486,0.47010312136,5.86125538316e-4,0.0145750072759
LOC105452612,0.33907954923,0.426505237341,2.76446814017e-14,0.0107473870198
LOC105452613,-0.070583294525,0.817218368003,0.0219149551564,0.00393640749201
LOC105452615,NA,0.468264937537,4.53398325285e-13,0.00804802309985
LOC105452617,NA,0.197442179193,1.81597855229e-14,0.00581188338084
LOC105452618,0.519331422324,0.131447235592,1.65420278932e-14,0.00338710740506
LOC105452619,NA,0.178545906784,0.0142415973534,0.00289770192986
LOC105452620,NA,0.147752718892,0.00319684157356,0.00623182216082
LOC105452621,-0.666677334754,0.128206115505,0.0434952540359,0.00646549517022
LOC105452622,NA,0.419387790009,0.0135077918197,0.00165186559009
LOC105452624,0.687500233315,0.21285670265,0.00133433326618,0.00850114767826
LOC105452625,-0.787560465622,0.999999999992,0.069586398105,0.0022704716258
LOC105452626,-0.666669826599,0.549244067238,0.0065231977619,0.00274397937501
LOC105452627,-0.224487341699,0.251043135842,0.0773128713441,0.0111491912642
LOC105452628,0.225804858684,0.163704054225,6.34210367964e-4,0.0164456106172
LOC105452629,0.142857026371,0.204568077949,0.0244595231142,0.00892757461633
LOC105452630,-0.802509085494,0.148512613318,3.73989906791e-14,0.0179758112529
LOC105452631,-0.502091406095,0.287097533725,4.88455394827e-14,0.0101391433945
LOC105452632,-1.79946428177,0.999999990023,0.00315892047925,0.00909962752117
LOC105452633,-0.13895898495,0.615060192687,0.00521914305353,0.00705121633735
LOC105452634,-0.521736682408,0.082777392372,0.0102819155279,0.0128333907729
LOC105452635,0.714285139099,0.0559155346994,0.00706604036376,0.00981216559491
LOC105452636,0.91666637732,0.0473088685108,0.0021351817912,0.0105559471849
LOC105452637,-0.146825057747,0.0550779052572,8.56388451074e-4,0.0133440683325
LOC105452638,NA,0.0860516341129,5.53003705611e-14,0.0119085495004
LOC105452639,NA,0.196428943066,3.90521398314e-4,0.0185765714727
LOC105452640,NA,0.437222547251,3.95012675461e-14,0.00324892605423
LOC105452641,0.361703852237,0.22315834483,2.9816282918e-4,0.00914869005959
LOC105452642,NA,0.112239897842,4.15174708716e-14,0.00350311180736
LOC105452643,0.158828652181,0.122238002198,7.26737727938e-14,0.00721735777276
LOC105452644,0.444445817685,0.16594778491,0.0118477341132,0.00839905261193
LOC105452645,NA,1.76950557287e-13,0.0272991758194,0.021165887903
LOC105452646,-0.111114450014,0.219205450884,0.00223116415714,0.00502582612508
LOC105452647,-1.70001863719,0.653100723664,0.0065018207917,0.00311496004815
LOC105452648,0.999999999999,5.21803625387e-13,0.0272121355591,0.0202840082969
LOC105452649,1.8680840419e-7,0.360333578472,0.0133383349506,0.0143844839094
LOC105452650,NA,0.770199788753,2.1941859393e-13,0.00224698759397
LOC105452651,-0.0214210284313,0.201116404983,7.92096836421e-15,0.00714052916732
LOC105452652,-3.50000436478,0.24199199877,0.0156555190763,0.00947513719829
LOC105452653,0.459247590964,0.369811796474,9.53054409394e-13,0.0130716005971
LOC105452654,-1.0833262436,0.579707074877,0.017573887076,0.00261234257828
LOC105452655,NA,0.366182403344,6.51630645132e-14,0.0088698497781
LOC105452657,-0.124999532644,0.10468609094299999,0.0121830749554,0.00737353284031
LOC105452658,NA,1.60035273551e-13,1.04511401781e-14,0.016752983847
LOC105452659,NA,0.195257499025,0.0091356971182,0.00985223687393
LOC105452660,0.62499963781,0.12229533515,1.83236421674e-4,0.00871601690648
LOC105452661,0.039997364295,0.101742487887,0.00109632298384,0.00632711193817
LOC105452662,-0.72972994891,0.277758468803,0.0044796056254,0.0107215441777
LOC105452663,0.699581904264,0.202143449855,6.17382176217e-14,0.00836614315039
LOC105452664,-0.792000324925,0.404066443824,0.00765056481818,0.0088011125064
LOC105452665,0.789473909151,0.0846939249722,0.00253467770668,0.00644855201741
LOC105452666,0.498263649704,0.0824338017088,0.00477481596639,0.00946714152485
LOC105452667,0.951933208299,0.0757538659324,7.10647582759e-13,0.027755721957
LOC105452668,NA,0.748996322338,2.48035051393e-14,0.00866270267929
LOC105452669,NA,0.0117699319372,3.19944448382e-14,0.0154521640016
LOC105452670,0.278996504044,0.32858522042,6.13155545477e-12,0.0152690881651
LOC105452671,0.749651731663,0.445785476716,1.32741958511e-13,0.00924830170122
LOC105452672,NA,0.0901600554555,1.3554033922e-14,0.0103648385258
LOC105452673,0.759664949064,0.0192328708662,3.17978455672e-14,0.00550057532887
LOC105452674,-1.33333478684,0.2176086606,0.0109160504664,0.011772207829
LOC105452675,-0.321838774225,0.20120036385,3.2117966724e-13,0.011365404117
LOC105452676,NA,0.0874995076958,0.00473554447676,0.0083848701766
LOC105452677,-0.0588231508565,0.075072057312,0.00153267927761,0.00625788380618
LOC105452679,-2.24282507344e-6,0.1252337233,0.0019858991052,0.00571853329837
LOC105452680,NA,0.208340953964,7.94511128214e-15,0.00888414474211
LOC105452681,NA,0.23311730538,3.42437334545e-14,0.00547391970863
LOC105452682,0.729623690693,0.143305006827,1.50081748069e-13,0.014757244307
LOC105452683,-0.333331820246,0.263141950401,0.00636368551835,0.0143346411734
LOC105452684,NA,0.198429523162,4.04914489905e-13,0.0154469649874
LOC105452685,NA,0.0280083449056,2.76083587561e-4,0.00482051627464
LOC105452686,NA,0.033159163596,1.05294650411e-13,0.013796570936
LOC105452687,0.948717879002,0.0164776488362,0.00109593312139,0.00748061989798
LOC105452688,NA,0.32889670329,2.8286870322e-14,0.00489923698897
LOC105452689,0.55882388728,0.115817759505,0.00182141679443,0.00743681908323
LOC105452690,-0.20167286135,0.226642977454,2.34361168615e-14,0.013026185034
LOC105452691,0.789473106791,0.0221936634966,0.00269095112989,0.00684610598908
LOC105452692,0.699581460633,0.219839936083,7.7397557898e-14,0.0142078105859
LOC105452693,0.218389095207,0.0545997363715,0.00734104077145,0.0097584811483
LOC105452694,NA,0.084570835432,7.00522937618e-14,0.0104884445182
LOC105452695,0.0386623198729,0.164052421404,1.11146221724e-13,0.0158084851755
LOC105452696,NA,0.297990032179,0.00763544116811,0.0068879598599
LOC105452698,-1.05333042365,0.754413683469,0.0802345153223,0.00688279287736
LOC105452699,0.0543454208673,0.468344139775,3.66520245096e-4,0.00820592881665
LOC105452700,NA,0.0259260611399,7.3549265951e-15,0.00972432925428
LOC105452701,-0.0815049470709,0.225113739771,9.38933542041e-15,0.0122434616747
LOC105452704,NA,2.70450988632e-13,0.00359812477841,0.00637095803637
LOC105452706,NA,7.9866474408e-14,0.00499646299543,0.0143878022517
LOC105452707,NA,0.0430833780506,6.1540826371e-13,0.0175906370657
LOC105452708,0.399996506982,0.0693065248442,0.00545500961414,0.0069732481392
LOC105452709,2.88869932719e-6,0.186757596933,0.0072463887058,0.00438573116769
LOC105452710,0.392858234045,0.103397569054,0.0089261413781,0.00561347586439
LOC105452712,NA,0.225995041198,6.42589636689e-15,0.00814858338092
LOC105452713,0.909874713521,0.072701605144,2.28325008426e-13,0.0172998711812
LOC105452714,NA,0.234537461802,2.94698415157e-15,0.010191507166
LOC105452715,NA,2.71251096239e-12,6.75364430314e-14,0.00164618354824
LOC105452716,0.879833142935,0.0475046743343,2.43017037091e-13,0.00465009194121
LOC105452717,NA,0.224088193365,2.92013791057e-14,0.0134477217802
LOC105452718,0.939916637854,0.022435007067,2.33614388146e-13,0.0108968515972
LOC105452719,-0.272725078453,0.214130616444,0.0147172708051,0.0170860531331
LOC105452720,NA,0.111647375312,1.61880499389e-13,0.0144459381082
LOC105452721,NA,3.43172851155e-13,0.00129564425278,0.00640545927502
LOC105452722,0.374999517384,0.135190043814,0.0132996594765,0.00605624589554
LOC105452723,0.727272299717,0.106611618452,0.00315424585888,0.0117615636691
LOC105452724,0.636365126915,0.080171586836,0.00172999229464,0.00645086097516
LOC105452726,NA,0.456181965831,3.74317897541e-14,0.00764282178589
LOC105452727,NA,0.0567728734851,7.31235188728e-14,0.0118398347156
LOC105452728,0.666667971306,0.120318590387,0.00326091729665,0.0073454523481
LOC105452729,NA,0.069200625982,1.98773243411e-4,0.00945543092135
LOC105452730,NA,0.226083781249,3.50629749521e-14,0.0054278376298
LOC105452731,0.500002597701,0.613663721604,0.00784505815453,0.00474807258194
LOC105452732,0.5114957011,0.454440603375,0.00317195987544,0.0139567479102
LOC105452733,NA,0.0933997143062,5.12378342999e-4,0.0103217414942
LOC105452734,-0.091269203672,0.687894839017,0.00242603637627,0.00731314614911
LOC105452736,1,6.06043020219e-14,2.60441015608e-15,0.00687134216197
LOC105452737,-0.327586360407,0.0721272670466,0.0135036644582,0.012832854576
LOC105452739,-0.70491850262,0.0426971395894,4.53228399813e-4,0.00948888543467
LOC105452740,NA,0.103055786089,2.57708900647e-13,0.00892276875741
LOC105452741,0.218044646713,0.232579751248,0.0120185371387,0.00918251296106
LOC105452742,0.0370372786724,0.0870931731058,0.00260097234198,0.00990133370255
LOC105452743,NA,2.5670158434e-14,0.00119421248456,0.0120992123517
LOC105452744,0.158830441112,0.0989660208424,2.44605936347e-14,0.010230745855
LOC105452745,NA,2.51686273095e-15,9.98908267453e-4,0.0101207257091
LOC105452746,0.586090616059,0.500590973356,9.3912114622e-14,0.016201881099
LOC105452747,0.770831563913,0.560786407296,0.00357695528673,0.0176834252615
LOC105452748,NA,0.179642939314,5.92001443258e-14,0.0190168815136
LOC105452749,0.333329575277,0.587706413903,0.0151338549213,0.00636602022282
LOC105452750,0.800000451457,0.167390656039,0.0055367922222,0.0059710495084
LOC105452751,0.615465214412,0.309407775068,2.73754669372e-13,0.0160212113463
LOC105452752,0.591346261853,0.129872176147,0.00298987590625,0.00952765258853
LOC105452753,-6.20000822632,0.199383497967,0.0751623630019,0.0160012558303
LOC105452754,-1.49999554377,0.198664283978,0.00594028833826,0.0127499404082
LOC105452755,-0.666665648733,0.158710019594,0.00224393105605,0.0110936493275
LOC105452756,0.514705509445,0.141736702816,0.0032854409635,0.0134143549827
LOC105452757,0.457365106286,0.175554254844,0.00247453338665,0.01334616202
LOC105452758,NA,0.102874921201,0.00425887655297,0.00959334277416
LOC105452759,NA,0.0432092333834,9.0693159246e-14,0.0142380276063
LOC105452760,-0.250002743064,0.224242812741,0.0214399455442,0.00207103673236
LOC105452761,NA,4.41445766607e-13,0.0205643008666,0.00985222026553
LOC105452762,-1.46297034635,0.393574417872,0.0030960956963,0.00958223407866
LOC105452763,0.399996047194,0.482362252539,9.45149417224e-4,0.00272160085201
LOC105452764,NA,0.834848925929,4.4446007004e-14,0.00666494944485
LOC105452765,NA,6.58112107332e-14,0.00925319345473,0.0099789305184
LOC105452766,NA,2.84504960295e-14,0.0328816627168,0.029662578226
LOC105452768,NA,8.83107777272e-14,6.96899513684e-14,0.00717985480125
LOC105452769,0.708333230469,0.117225317365,0.00368852499294,0.00961750641037
LOC105452770,NA,0.0847383103277,2.82786716014e-13,0.00555159414598
LOC105452771,NA,0.121878483445,1.75364966186e-14,0.0117831875344
LOC105452772,0.536497932808,0.268621065017,7.91470235753e-14,0.0153057076486
LOC105452773,0.367470676796,0.102840519231,1.84305837982e-5,0.0134685701566
LOC105452774,-0.0815062625344,0.0168789577117,5.18939089338e-14,0.0121531620868
LOC105452775,0.999999999999,3.16836934813e-14,0.014364868371,0.00776479537785
LOC105452776,0.681818549512,0.166488301921,0.0147802082622,0.0147836051517
LOC105452778,0.768909339912,0.584913190268,6.54664424631e-14,0.0107894601299
LOC105452779,NA,0.189365713026,7.73041165379e-14,0.0141342481668
LOC105452780,NA,0.107646861949,3.98176411594e-14,0.0168279767784
LOC105452781,0.400001510562,0.170289167768,0.0374397418057,0.00978237518302
LOC105452782,0.248365832539,0.201630486202,0.00255936950355,0.00775064321237
LOC105452783,0.811447586684,0.15038661936,0.0379159744866,0.0218809541039
LOC105452784,-1.05978770987,0.99999999999,0.0561873876743,0.00563444185806
LOC105452785,NA,0.177626869817,3.94972180584e-14,0.0142078104897
LOC105452786,-0.333331775311,0.223388609644,0.010635312564,0.0064367858677
LOC105452787,-0.842565884939,0.254081743385,1.72171497855e-13,0.0117414100433
LOC105452788,NA,0.0430290479392,7.93392727938e-14,0.00758527173857
LOC105452789,0.400003244452,0.790992263526,0.00383398560444,0.0110404097331
LOC105452790,4.37376853735e-7,0.10732010006,0.0175645130537,0.0106305223265
LOC105452791,NA,0.153549177532,4.26400319336e-14,0.0150995505951
LOC105452792,0.453782432735,0.101098470185,0.0459098203506,0.0163744962767
LOC105452793,NA,0.0386843335469,0.00845150472577,0.00911438997357
LOC105452794,0.437499916104,0.418385249696,0.0079999829454,0.00956194994894
LOC105452796,-3.74998105443,0.692871203984,0.0129980499472,0.00786680356182
LOC105452797,0.746093074785,0.146915487896,0.00206435252567,0.0131519436436
LOC105452798,NA,0.207007775587,0.00259936338548,0.0128507102199
LOC105452799,-3.99998568063,0.435869224777,0.0157864793117,0.00412474105472
LOC105452800,0.999999999997,2.90875142492e-13,0.013596146674,0.00692622691245
LOC105452801,0.999999999998,3.33785811055e-13,0.00288229618201,0.0064925692008
LOC105452802,NA,0.0247162705506,0.0123221112227,0.0140745960466
LOC105452803,0.999999999999,1.68849565202e-13,2.3147813875e-14,0.00967321123261
LOC105452804,NA,3.24509701977e-13,0.00256183125918,0.0259547432754
LOC105452805,0.879832773459,0.0220404983384,1.40869122488e-14,0.00673345637498
LOC105452806,-0.750002055543,0.204450337976,0.00518899777356,0.00918775416641
LOC105452807,NA,0.0801061699089,1.39804235568e-14,0.00361734057718
LOC105452808,0.843750116662,0.283874089781,2.16591265694e-4,0.0103029722398
LOC105452809,NA,1.27829673966e-14,5.93935700166e-14,0.00872410335871
LOC105452811,0.0540546949304,0.168524980335,8.49187964792e-4,0.0130423011934
LOC105452812,-1.42423499263,0.478858569692,0.0180007476962,0.0123755612371
LOC105452813,0.63949834806999994,0.042095504376,2.15859900311e-14,0.00835162839674
LOC105452814,NA,5.26728385526e-13,8.48898712573e-14,0.00586353994347
LOC105452815,NA,0.0649512693091,2.919531859e-13,0.0169211980751
LOC105452816,-0.141588115196,0.354140986375,3.13001985329e-14,0.00497120094046
LOC105452817,0.375130583027,0.158685951565,1.87410418512e-14,0.00908555058525
LOC105452818,0.799721288479,0.181561365307,8.65850828947e-14,0.0092645612925
LOC105452819,-0.674415668103,0.0801514454621,0.0048645669699,0.0169749226431
LOC105452820,0.579403995291,0.601945325963,0.00684878389476,0.0129297264142
LOC105452821,-0.00861831686452,0.776583040561,0.0129975898185,0.0104443944899
LOC105452822,0.507691933329,0.420827076846,0.00530333276437,0.0152713844952
LOC105452823,-4.63889608649,0.58299299068,0.0100630831726,0.00860871899671
LOC105452824,NA,2.82708204307e-12,1.16182406712e-14,0.00240497234935
LOC105452825,NA,0.141736509528,5.28771836997e-14,0.0101695859662
LOC105452826,NA,6.31719827271e-12,3.91225408301e-14,0.00149435067638
LOC105452827,-1.24999885039,0.139469124531,0.00413259472496,0.00731729492508
LOC105452828,NA,0.158972693474,0.00528881934383,0.0119134500165
LOC105452829,-1.28317746337,0.3294299574,2.62685823018e-14,0.00829187899271
LOC105452831,NA,0.0625232854876,1.75501118476e-14,0.00888202418547
LOC105452832,NA,1.47655197187e-12,8.3780283513e-14,0.00492537141046
LOC105452833,0.571427728174,0.166666813908,0.0548540202159,0.00437876307125
LOC105452834,0.719609364314,0.0743300736233,2.38979941093e-14,0.00729016450392
LOC105452835,0.233933692541,0.302605083742,2.43174913885e-14,0.0130363545797
LOC105452836,-0.384611160431,0.259110066423,0.00127893381677,0.00872983607824
LOC105452837,NA,0.0452825253583,0.0128578793516,0.0153683698889
LOC105452838,-1.57142853096,0.113863975706,0.0225853669335,0.00993331623564
LOC105452839,NA,0.0429222619381,7.51454483673e-15,0.00556162032054
LOC105452840,0.750000140844,0.110903949293,0.0022761075348,0.00403012504913
LOC105452841,NA,0.237106638816,3.56314520008e-14,0.0164911947731
LOC105452842,-0.0714296456293,0.124122662202,0.00477701141998,0.0116678816782
LOC105452844,NA,0.0421880845215,1.7765372777e-14,0.00496873773054
LOC105452845,NA,0.301611099143,0.00671547146588,0.0118906337805
LOC105452846,NA,0.0695296941451,1.42148155384e-4,0.00676132282297
LOC105452847,0.69958170882,0.113727422043,2.61045636413e-14,0.00765284267674
LOC105452848,-0.666668789947,0.390492734388,0.009251068849,0.0134932404976
LOC105452849,NA,0.0431436560218,0.00380172814336,0.0044675963689
LOC105452851,NA,0.0922374252259,0.0115445478063,0.0086053281086
LOC105452852,0.639498109093,0.104851965087,3.92718040245e-14,0.0102611912879
LOC105452853,-0.199999937034,0.439769137332,6.23002138184e-4,0.010877834492
LOC105452854,NA,0.0905797409718,0.0127899452137,0.0137930927613
LOC105452856,0.298245744149,0.3711071868,0.0551615049884,0.0175649499653
LOC105452857,0.533331856678,0.483253113489,0.0160719442543,0.00972713701038
LOC105452858,0.292928667438,0.319363326366,0.0521020295594,0.0103920551578
LOC105452860,1,8.08578271093e-14,0.038959863503100003,0.00713743830047
LOC105452861,NA,0.0729926593394,0.00154127944451,0.00574712690257
LOC105452862,-0.0370397700541,0.150004188599,0.0178089102545,0.00622556788529
LOC105452864,0.399164033687,0.211890824784,2.16809572429e-14,0.0052205737512
LOC105452865,NA,1.2832134681e-13,7.89804616338e-14,0.0148653021149
LOC105452866,0.278996747004,0.256027436322,2.49562645717e-12,0.012940002371
LOC105452867,-0.922675086653,0.331423676809,6.92508717135e-14,0.027035477648
LOC105452868,NA,0.51537179993,0.0126247053164,0.00941048555465
LOC105452869,0.435295480041,0.256609175377,0.00630659909271,0.0125930733456
LOC105452870,0.278997705232,0.426480133233,2.38025202877e-14,0.00752132277482
LOC105452871,0.249998142432,0.182768472932,0.00316345108724,0.00560126289071
LOC105452872,NA,1.30632965909e-13,0.0199038752819,0.0120464021435
LOC105452873,NA,0.143809855657,0.00370510253272,0.00656033235215
LOC105452874,NA,6.38048392839e-14,8.93606332464e-5,0.00425056986979
LOC105452875,0.375000717494,0.226577013747,0.00933057541102,0.0056471270828
LOC105452876,0.111112986276,0.259027803623,0.0127817134795,0.00906117468042
LOC105452877,-1.54839010648,0.999999999999,0.0185922552092,0.00557297597672
LOC105452878,NA,0.0857836459604,0.0066029137355500004,0.00468091666161
LOC105452879,0.799721265283,0.0789080621196,2.34346363377e-13,0.00879097506034
LOC105452880,NA,6.44782299004e-13,0.0052278009677,0.00725952279737
LOC105452881,NA,0.109445848434,0.00115766270024,0.00572327741802
LOC105452882,NA,0.141653538744,7.80419022781e-15,0.00727743927903
LOC105452883,0.0476191067496,0.321660899859,0.0217828671981,0.0115013543217
LOC105452884,-2.14285289194,0.569491315947,0.0716664203705,0.00601944420489
LOC105452885,0.315789440895,0.296369714934,0.0502078463773,0.0131184507984
LOC105452888,0.78181724517,0.0999405887193,0.00684953955179,0.00646734944168
LOC105452889,-1.13332960833,0.213172904818,0.00619592261534,0.00972258709432
LOC105452890,NA,0.0763129426977,2.63079911867e-4,0.00459362241574
LOC105452891,-5.17645824545,0.46974647443,0.0058557403117,0.00773870729038
LOC105452892,-1.33333127926,0.126097957216,0.00795993826673,0.00680954867382
LOC105452893,0.285712217371,0.308829825068,9.74422126916e-4,0.0098723576655
LOC105452894,0.833334873156,0.349996909869,0.0171395722768,0.00447831003197
LOC105452895,0.339079694514,0.504443344389,5.91475348013e-13,0.00578637434496
LOC105452896,0.499996524004,0.361195667001,0.0135496222877,0.00569961331126
LOC105452897,0.32142774331,0.534332171157,8.84028681357e-4,0.00895655385266
LOC105452898,0.639497867472,0.188424033512,2.1054988437e-15,0.0126453595043
LOC105452899,-0.201671065956,0.354329488669,2.52894895085e-13,0.0202114799363
LOC105452900,0.179484387986,0.536456385972,0.0115771508858,0.012485116584
